100411593,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Monday,04/26/2010,00:01,BAYVIEW,NONE,1500 Block of REVERE AV,-122.389206215932,37.7311894334281,"(37.7311894334281, -122.389206215932)",10041159314015
100419014,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, AGGRAVATED, OF CHILD",Sunday,05/02/2010,00:01,BAYVIEW,"ARREST, BOOKED",5100 Block of 3RD ST,-122.392073035014,37.7312628705449,"(37.7312628705449, -122.392073035014)",10041901404147
100420469,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Saturday,08/01/2009,00:01,BAYVIEW,UNFOUNDED,700 Block of BACON ST,-122.410050631336,37.7260044799878,"(37.7260044799878, -122.410050631336)",10042046914015
100420895,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, AGGRAVATED, OF CHILD",Sunday,04/18/2010,00:01,BAYVIEW,EXCEPTIONAL CLEARANCE,1300 Block of INGALLS ST,-122.382588718232,37.7304652920239,"(37.7304652920239, -122.382588718232)",10042089504147
100451743,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Saturday,05/15/2010,20:30,BAYVIEW,NONE,PENNSYLVANIA AV / 20TH ST,-122.39264034869,37.7525438354787,"(37.7525438354787, -122.39264034869)",10045174304144
100503225,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Sunday,05/30/2010,22:25,BAYVIEW,LOCATED,0 Block of REUEL CT,-122.38286941925,37.7366428633864,"(37.7366428633864, -122.38286941925)",10050322502004
100526584,"SEX OFFENSES, FORCIBLE","ATTEMPTED RAPE, BODILY FORCE",Monday,06/07/2010,09:25,BAYVIEW,NONE,400 Block of THORNTON AV,-122.398152070493,37.7314443200801,"(37.7314443200801, -122.398152070493)",10052658402204
100604237,"SEX OFFENSES, FORCIBLE",ANNOY OR MOLEST CHILDREN,Thursday,07/01/2010,11:00,BAYVIEW,"ARREST, CITED",3RD ST / JERROLD AV,-122.389310644607,37.738741839511,"(37.738741839511, -122.389310644607)",10060423714010
100670608,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Wednesday,02/18/2009,18:00,BAYVIEW,NONE,PALOU AV / 3RD ST,-122.390971734551,37.7340152180723,"(37.7340152180723, -122.390971734551)",10067060802104
100695747,"SEX OFFENSES, NON FORCIBLE",UNLAWFUL SEXUAL INTERCOURSE,Friday,07/30/2010,11:35,BAYVIEW,"ARREST, BOOKED",3RD ST / EGBERT AV,-122.3949284758,37.7239748241609,"(37.7239748241609, -122.3949284758)",10069574702010
100699852,"SEX OFFENSES, FORCIBLE","PENETRATION, FORCED, WITH OBJECT",Sunday,06/27/2010,17:33,BAYVIEW,EXCEPTIONAL CLEARANCE,0 Block of OSCEOLA LN,-122.383085144615,37.7317523387371,"(37.7317523387371, -122.383085144615)",10069985202020
100699852,"SEX OFFENSES, FORCIBLE",SODOMY,Sunday,06/27/2010,17:33,BAYVIEW,EXCEPTIONAL CLEARANCE,0 Block of OSCEOLA LN,-122.383085144615,37.7317523387371,"(37.7317523387371, -122.383085144615)",10069985214070
100720645,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Friday,08/06/2010,23:33,BAYVIEW,"ARREST, BOOKED",1600 Block of YOSEMITE AV,-122.392491354959,37.7272476249861,"(37.7272476249861, -122.392491354959)",10072064502104
100726609,"SEX OFFENSES, FORCIBLE","ATTEMPTED RAPE, BODILY FORCE",Monday,08/09/2010,02:00,BAYVIEW,NONE,JENNINGS ST / YOSEMITE AV,-122.389801119774,37.7257932424027,"(37.7257932424027, -122.389801119774)",10072660902204
100728360,"SEX OFFENSES, FORCIBLE",SODOMY,Tuesday,08/03/2010,14:50,BAYVIEW,COMPLAINANT REFUSES TO PROSECUTE,1400 Block of UNDERWOOD AV,-122.389103780329,37.7281629319258,"(37.7281629319258, -122.389103780329)",10072836014070
100736448,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Wednesday,08/11/2010,20:05,BAYVIEW,NONE,QUESADA AV / INGALLS ST,-122.383995699894,37.7291138540107,"(37.7291138540107, -122.383995699894)",10073644804144
100739599,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Tuesday,08/10/2010,05:25,BAYVIEW,NONE,2100 Block of EVANS AV,-122.396907843449,37.749050451453,"(37.749050451453, -122.396907843449)",10073959904144
100780586,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Wednesday,08/25/2010,01:30,BAYVIEW,NONE,0 Block of FLORA ST,-122.394396938807,37.7318711159459,"(37.7318711159459, -122.394396938807)",10078058602104
100813137,"SEX OFFENSES, FORCIBLE",ANNOY OR MOLEST CHILDREN,Friday,09/03/2010,10:35,BAYVIEW,UNFOUNDED,500 Block of CAMBRIDGE ST,-122.417587250657,37.7246241454484,"(37.7246241454484, -122.417587250657)",10081313714010
