-16.403533, -71.518846
-16.391282, -71.525208
-16.387043, -71.519716
-16.388772, -71.516648
-16.385643, -71.513987
-16.380116, -71.511037
-16.380363, -71.509406
-16.374806, -71.504943
-16.392047, -71.515369
-16.397934, -71.516721
-16.396760, -71.521948
-16.394055, -71.513484
-16.390370, -71.513860
-16.385738, -71.514343
-16.372469, -71.501578
-16.376566, -71.508530
-16.382906, -71.506737
-16.382319, -71.510052
-16.387116, -71.513378
-16.384831, -71.515159
-16.399430, -71.515952
